gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022000954,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (9:11 PM EST),period,start,0,0,1
0022000954,4,PT12M00.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,0,0,0,,0,,,0,h,Jump Ball Vucevic vs. Lopez: Tip to Portis,Jump Ball,,1,0,2
0022000954,7,PT11M46.00S,1,1610612749,MIL,1627854,Forbes,B. Forbes,-184,166,25,Missed,1,,,0,v,MISS Forbes 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0022000954,8,PT11M42.00S,1,1610612741,CHI,1630172,Williams,P. Williams,0,0,0,,0,,,0,h,Williams REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0022000954,9,PT11M24.00S,1,1610612741,CHI,202066,Temple,G. Temple,124,209,24,Missed,1,,,0,h,MISS Temple 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,5
0022000954,10,PT11M20.00S,1,1610612749,MIL,1626171,Portis,B. Portis,0,0,0,,0,,,0,v,Portis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6
0022000954,11,PT11M07.00S,1,1610612749,MIL,201572,Lopez,B. Lopez,0,20,2,Missed,1,,,0,v,MISS Lopez 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,7
0022000954,12,PT11M05.00S,1,1610612741,CHI,1628464,Theis,D. Theis,0,0,0,,0,,,0,h,Theis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8
0022000954,13,PT10M59.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,133,215,25,Missed,1,,,0,h,MISS Vucevic 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,9
0022000954,14,PT10M56.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,0,0,0,,0,,,0,v,Middleton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10
0022000954,15,PT10M48.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,74,129,15,Missed,1,,,0,v,MISS Middleton 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,11
0022000954,16,PT10M46.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,0,0,0,,0,,,0,h,Vucevic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12
0022000954,17,PT10M38.00S,1,1610612741,CHI,1630172,Williams,P. Williams,-117,146,19,Made,1,2,0,2,h,Williams 19' Pullup Jump Shot (2 PTS) (Vucevic 1 AST),Made Shot,Pullup Jump shot,1,2,13
0022000954,18,PT10M24.00S,1,1610612749,MIL,201950,Holiday,J. Holiday,14,22,3,Missed,1,,,0,v,MISS Holiday 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,14
0022000954,19,PT10M22.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,0,0,0,,0,,,0,h,Vucevic REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,15
0022000954,20,PT10M17.00S,1,1610612741,CHI,1629632,White,C. White,0,0,0,,0,,,0,h,White Discontinue Dribble Turnover (P1.T1),Turnover,Discontinue Dribble,1,0,16
0022000954,21,PT10M10.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,-138,-1,14,Missed,1,,,0,v,MISS Middleton 14' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1,2,17
0022000954,22,PT10M07.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,0,0,0,,0,,,0,h,Vucevic REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,18
0022000954,23,PT10M00.00S,1,1610612741,CHI,1629632,White,C. White,0,254,25,Missed,1,,,0,h,MISS White 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,19
0022000954,24,PT09M57.00S,1,1610612749,MIL,1626171,Portis,B. Portis,0,0,0,,0,,,0,v,Portis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,20
0022000954,25,PT09M49.00S,1,1610612749,MIL,1627854,Forbes,B. Forbes,-8,95,10,Missed,1,,,0,v,MISS Forbes 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,21
0022000954,26,PT09M45.00S,1,1610612749,MIL,1626171,Portis,B. Portis,0,0,0,,0,,,0,v,Portis REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,22
0022000954,27,PT09M40.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,-111,221,25,Made,1,2,3,5,v,Middleton 25' 3PT Jump Shot (3 PTS) (Forbes 1 AST),Made Shot,Jump Shot,1,3,23
0022000954,29,PT09M21.00S,1,1610612741,CHI,1629632,White,C. White,10,252,25,Missed,1,,,0,h,MISS White 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,24
0022000954,30,PT09M18.00S,1,1610612749,MIL,1626171,Portis,B. Portis,0,0,0,,0,,,0,v,Portis REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,25
0022000954,31,PT09M10.00S,1,1610612749,MIL,201950,Holiday,J. Holiday,230,3,0,Made,1,2,6,8,v,Holiday 3PT Jump Shot (3 PTS) (Lopez 1 AST),Made Shot,Jump Shot,1,3,26
0022000954,33,PT08M57.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,-18,207,21,Missed,1,,,0,h,MISS Vucevic 21' Jump Shot,Missed Shot,Jump Shot,1,2,27
0022000954,34,PT08M54.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,0,0,0,,0,,,0,v,Middleton REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,28
0022000954,36,PT08M50.00S,1,1610612749,MIL,1626171,Portis,B. Portis,1,20,2,Made,1,2,8,10,v,Portis 2' Running Layup (2 PTS) (Middleton 1 AST),Made Shot,Running Layup Shot,1,2,29
0022000954,38,PT08M27.00S,1,1610612741,CHI,1628464,Theis,D. Theis,-62,-9,6,Missed,1,,,0,h,MISS Theis 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,30
0022000954,39,PT08M22.00S,1,1610612741,CHI,1628464,Theis,D. Theis,0,0,0,,0,,,0,h,Theis REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,31
0022000954,40,PT08M22.00S,1,1610612741,CHI,1628464,Theis,D. Theis,0,0,0,Missed,1,,,0,h,MISS Theis Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,32
0022000954,41,PT08M22.00S,1,1610612741,CHI,1628464,Theis,D. Theis,0,0,0,,0,,,0,h,Theis REBOUND (Off:2 Def:1),Rebound,Unknown,1,0,33
0022000954,42,PT08M20.00S,1,1610612741,CHI,1628464,Theis,D. Theis,0,0,0,Made,1,4,8,12,h,Theis Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,1,2,34
0022000954,43,PT08M09.00S,1,1610612749,MIL,1627854,Forbes,B. Forbes,-223,-20,0,Made,1,4,11,15,v,Forbes 3PT Jump Shot (3 PTS) (Middleton 2 AST),Made Shot,Jump Shot,1,3,35
0022000954,45,PT07M56.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,60,99,12,Missed,1,,,0,h,MISS Vucevic 12' Jump Shot,Missed Shot,Jump Shot,1,2,36
0022000954,46,PT07M54.00S,1,1610612749,MIL,1626171,Portis,B. Portis,0,0,0,,0,,,0,v,Portis REBOUND (Off:1 Def:4),Rebound,Unknown,1,0,37
0022000954,47,PT07M48.00S,1,1610612749,MIL,203114,Middleton,K. Middleton,-2,32,3,Missed,1,,,0,v,MISS Middleton 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,38
0022000954,48,PT07M45.00S,1,1610612749,MIL,201950,Holiday,J. Holiday,0,0,0,,0,,,0,v,Holiday REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,39
0022000954,49,PT07M44.00S,1,1610612749,MIL,201950,Holiday,J. Holiday,-41,36,5,Missed,1,,,0,v,MISS Holiday 5' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,40
0022000954,49,PT07M44.00S,1,1610612741,CHI,202066,Temple,G. Temple,0,0,0,,0,,,0,h,Temple BLOCK (1 BLK),,,1,2,41
0022000954,51,PT07M44.00S,1,1610612741,CHI,1630172,Williams,P. Williams,0,0,0,,0,,,0,h,Williams REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,42
0022000954,52,PT07M36.00S,1,1610612741,CHI,1630172,Williams,P. Williams,-34,25,4,Made,1,6,11,17,h,Williams 4' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,2,43
