gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022000947,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (9:11 PM EST),period,start,0,0,1
0022000947,4,PT12M00.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,,0,,,0,h,Jump Ball Brown vs. Hernangomez: Tip to Williamson,Jump Ball,,1,0,2
0022000947,7,PT11M46.00S,1,1610612760,OKC,1629652,Dort,L. Dort,0,0,0,,0,,,0,h,Dort S.FOUL (P1.T1) (L.Richardson),Foul,Shooting,1,0,3
0022000947,9,PT11M46.00S,1,1610612740,NOP,1627742,Ingram,B. Ingram,0,0,0,,0,0,1,1,v,Ingram Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,4
0022000947,10,PT11M46.00S,1,1610612740,NOP,1627742,Ingram,B. Ingram,0,0,0,,0,0,2,2,v,Ingram Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,5
0022000947,11,PT11M30.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,,0,,,0,h,Brown Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,6
0022000947,11,PT11M30.00S,1,1610612740,NOP,1626195,Hernangomez,W. Hernangomez,0,0,0,,0,,,0,v,Hernangomez STEAL (1 STL),,,1,0,7
0022000947,13,PT11M23.00S,1,1610612740,NOP,1627742,Ingram,B. Ingram,-40,254,26,Missed,1,,,0,v,MISS Ingram 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,8
0022000947,14,PT11M21.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9
0022000947,15,PT11M14.00S,1,1610612760,OKC,1629647,Bazley,D. Bazley,14,-2,1,Missed,1,,,0,h,MISS Bazley 1' Driving Layup,Missed Shot,Driving Layup Shot,1,2,10
0022000947,16,PT11M11.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,11
0022000947,17,PT11M11.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,Missed,1,,,0,h,MISS Brown Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,12
0022000947,18,PT11M09.00S,1,1610612740,NOP,202339,Bledsoe,E. Bledsoe,0,0,0,,0,,,0,v,Bledsoe REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13
0022000947,19,PT11M01.00S,1,1610612740,NOP,1628366,Ball,L. Ball,-186,194,27,Missed,1,,,0,v,MISS Ball 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,14
0022000947,20,PT11M01.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,15
0022000947,21,PT10M46.00S,1,1610612760,OKC,1630177,Maledon,T. Maledon,-198,158,25,Made,1,3,2,5,h,Maledon 25' 3PT Jump Shot (3 PTS) (Bazley 1 AST),Made Shot,Jump Shot,1,3,16
0022000947,23,PT10M28.00S,1,1610612740,NOP,1626195,Hernangomez,W. Hernangomez,103,68,12,Made,1,3,4,7,v,Hernangomez 12' Jump Shot (2 PTS) (Ball 1 AST),Made Shot,Jump Shot,1,2,17
0022000947,25,PT10M09.00S,1,1610612760,OKC,1630197,Pokusevski,A. Pokusevski,147,229,27,Missed,1,,,0,h,MISS Pokusevski 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,18
0022000947,26,PT10M06.00S,1,1610612740,NOP,1626195,Hernangomez,W. Hernangomez,0,0,0,,0,,,0,v,Hernangomez REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,19
0022000947,27,PT09M59.00S,1,1610612740,NOP,1627742,Ingram,B. Ingram,64,126,14,Made,1,3,6,9,v,Ingram 14' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1,2,20
0022000947,28,PT09M44.00S,1,1610612760,OKC,1629647,Bazley,D. Bazley,-232,26,0,Missed,1,,,0,h,MISS Bazley 3PT Jump Shot,Missed Shot,Jump Shot,1,3,21
0022000947,29,PT09M41.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,22
0022000947,30,PT09M40.00S,1,1610612760,OKC,1629650,Brown,M. Brown,-8,1,1,Missed,1,,,0,h,MISS Brown 1' Putback Layup,Missed Shot,Putback Layup Shot,1,2,23
0022000947,30,PT09M40.00S,1,1610612740,NOP,1628366,Ball,L. Ball,0,0,0,,0,,,0,v,Ball BLOCK (1 BLK),,,1,2,24
0022000947,32,PT09M40.00S,1,1610612740,NOP,1626195,Hernangomez,W. Hernangomez,0,0,0,,0,,,0,v,Hernangomez REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,25
0022000947,33,PT09M29.00S,1,1610612740,NOP,1627742,Ingram,B. Ingram,-149,-16,15,Missed,1,,,0,v,MISS Ingram 15' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,26
0022000947,34,PT09M25.00S,1,1610612760,OKC,1629650,Brown,M. Brown,0,0,0,,0,,,0,h,Brown REBOUND (Off:2 Def:3),Rebound,Unknown,1,0,27
0022000947,35,PT09M15.00S,1,1610612740,NOP,1628366,Ball,L. Ball,0,0,0,,0,,,0,v,Ball P.FOUL (P1.T1) (L.Richardson),Foul,Personal,1,0,28
0022000947,37,PT09M00.00S,1,1610612760,OKC,1629647,Bazley,D. Bazley,-20,5,2,Made,1,5,6,11,h,Bazley 2' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,29
