GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400719,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,F,,33:53,9.0,18.0,0.5,2.0,8.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,1.0,20.0,5.0
0022400719,1610612759,SAS,San Antonio,203084,Harrison Barnes,Harrison,F,,23:03,6.0,10.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,13.0,5.0
0022400719,1610612759,SAS,San Antonio,1641705,Victor Wembanyama,Victor,C,,31:26,8.0,15.0,0.533,2.0,5.0,0.4,6.0,8.0,0.75,4.0,8.0,12.0,2.0,0.0,1.0,1.0,5.0,24.0,-12.0
0022400719,1610612759,SAS,San Antonio,1628368,De'Aaron Fox,De'Aaron,G,,37:08,11.0,22.0,0.5,2.0,7.0,0.286,0.0,0.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,1.0,3.0,24.0,-4.0
0022400719,1610612759,SAS,San Antonio,101108,Chris Paul,Chris,G,,30:00,4.0,9.0,0.444,3.0,6.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,9.0,0.0,0.0,1.0,2.0,11.0,4.0
0022400719,1610612759,SAS,San Antonio,1630577,Julian Champagnie,Julian,,,22:14,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,5.0,8.0
0022400719,1610612759,SAS,San Antonio,1631110,Jeremy Sochan,Jeremy,,,26:33,7.0,8.0,0.875,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,15.0,0.0
0022400719,1610612759,SAS,San Antonio,1642264,Stephon Castle,Stephon,,,20:14,3.0,9.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,11.0,3.0
0022400719,1610612759,SAS,San Antonio,1629640,Keldon Johnson,Keldon,,,15:29,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,-4.0
0022400719,1610612759,SAS,San Antonio,1631103,Malaki Branham,Malaki,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400719,1610612759,SAS,San Antonio,1630561,David Duke Jr.,David,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400719,1610612759,SAS,San Antonio,1631127,Harrison Ingram,Harrison,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400719,1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,Sandro,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400719,1610612759,SAS,San Antonio,1629162,Jordan McLaughlin,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400719,1610612759,SAS,San Antonio,1631104,Blake Wesley,Blake,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022400719,1610612737,ATL,Atlanta,1642258,Zaccharie Risacher,Zaccharie,F,,23:16,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
0022400719,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,F,,38:33,8.0,15.0,0.533,6.0,11.0,0.545,0.0,0.0,0.0,1.0,9.0,10.0,5.0,2.0,0.0,3.0,2.0,22.0,4.0
